step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
115,0.16271913051605225,0.97,,,,,,,,2026-04-14T05:59:22.2040000Z
116,0.10606319457292557,0.9724770642201835,,,,,,,,2026-04-14T05:59:23.4890000Z
117,0.22168847918510437,0.9368421052631579,,,,,,,,2026-04-14T05:59:24.7060000Z
118,0.179818257689476,0.9405940594059405,,,,,,,,2026-04-14T05:59:25.9610000Z
119,0.11983940750360489,0.957983193277311,,,,,,,,2026-04-14T05:59:27.1670000Z
120,0.22844485938549042,0.9270833333333334,,0.2062497820172991,0.9523809523809523,,,,,2026-04-14T05:59:32.1810000Z
121,0.28128504753112793,0.9381443298969072,,,,,,,,2026-04-14T05:59:34.4990000Z
122,0.16376473009586334,0.9479166666666666,,,,,,,,2026-04-14T05:59:35.7680000Z
123,0.10075558722019196,0.9719626168224299,,,,,,,,2026-04-14T05:59:37.0420000Z
124,0.2248445749282837,0.9411764705882353,,,,,,,,2026-04-14T05:59:38.2450000Z
125,0.13499033451080322,0.9619047619047619,,,,,,,,2026-04-14T05:59:39.5030000Z
126,0.12928391993045807,0.96,,,,,,,,2026-04-14T05:59:40.7640000Z
127,0.18030808866024017,0.9473684210526315,,,,,,,,2026-04-14T05:59:42.0330000Z
128,0.14959342777729034,0.9532710280373832,,,,,,,,2026-04-14T05:59:43.2430000Z
129,0.09751510620117188,0.957983193277311,,,,,,,,2026-04-14T05:59:44.5060000Z
130,0.1253669708967209,0.9626168224299065,,0.17815322875976564,0.9473684210526315,,,,,2026-04-14T05:59:48.9360000Z
131,0.12288341671228409,0.9528301886792453,,,,,,,,2026-04-14T05:59:51.2030000Z
132,0.16386890411376953,0.9568965517241379,,,,,,,,2026-04-14T05:59:52.4860000Z
133,0.35576462745666504,0.9217391304347826,,,,,,,,2026-04-14T05:59:54.0520000Z
134,0.2708064019680023,0.943089430894309,,,,,,,,2026-04-14T05:59:55.6250000Z
135,0.10799514502286911,0.963963963963964,,,,,,,,2026-04-14T05:59:56.5370000Z
136,0.18257321417331696,0.9381443298969072,,,,,,,,2026-04-14T05:59:58.1140000Z
137,0.21554633975028992,0.9347826086956522,,,,,,,,2026-04-14T05:59:59.0820000Z
138,0.1634947508573532,0.9489795918367347,,,,,,,,2026-04-14T06:00:00.3380000Z
139,0.199783056974411,0.9396551724137931,,,,,,,,2026-04-14T06:00:01.5460000Z
140,0.21780146658420563,0.9327731092436975,,0.09214174097234552,0.9818181818181818,,,,,2026-04-14T06:00:06.2590000Z
141,0.1380065530538559,0.968,,,,,,,,2026-04-14T06:00:08.5850000Z
142,0.16329191625118256,0.944954128440367,,,,,,,,2026-04-14T06:00:09.8030000Z
143,0.22899658977985382,0.9222222222222223,,,,,,,,2026-04-14T06:00:11.0720000Z
144,0.12648767232894897,0.956989247311828,,,,,,,,2026-04-14T06:00:12.6450000Z
145,0.08825206756591797,0.9705882352941176,,,,,,,,2026-04-14T06:00:13.6060000Z
146,0.13880784809589386,0.9528301886792453,,,,,,,,2026-04-14T06:00:14.8630000Z
147,0.07763353735208511,0.968503937007874,,,,,,,,2026-04-14T06:00:16.1460000Z
148,0.19275905191898346,0.9381443298969072,,,,,,,,2026-04-14T06:00:17.9600000Z
149,0.09439680725336075,0.9646017699115044,,,,,,,,2026-04-14T06:00:18.6800000Z
150,0.1179436668753624,0.9813084112149533,,0.10657299689526828,0.9622641509433962,,,,,2026-04-14T06:00:23.9810000Z
151,0.20140837132930756,0.9368421052631579,,,,,,,,2026-04-14T06:00:26.9810000Z
152,0.17531651258468628,0.9607843137254902,,,,,,,,2026-04-14T06:00:27.9660000Z
